"Rowid_","VALUE_","COUNT_","AREA","MIN_","MAX_","RANGE","MEAN","STD","SUM_"
,2885,62,62000000.000000,21.768863,21.768863,0.000000,21.768863,0.000000,1349.669555
,2886,64,64000000.000000,23.606731,23.606731,0.000000,23.606731,0.000000,1510.830810
,2887,63,63000000.000000,23.485895,23.485895,0.000000,23.485895,0.000000,1479.611450
,2888,62,62000000.000000,139.642929,139.642929,0.000000,139.642929,0.000000,8657.861328
,2889,64,64000000.000000,166.373550,166.373550,0.000000,166.373550,0.000000,10647.907226
,2890,63,63000000.000000,17.312314,17.312314,0.000000,17.312314,0.000000,1090.675903
,2891,62,62000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,721.097167
,2892,59,59000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,686.205383
,2894,64,64000000.000000,16.450374,16.450374,0.000000,16.450374,0.000000,1052.823974
,2895,62,62000000.000000,18.407369,18.407369,0.000000,18.407369,0.000000,1141.256958
,2896,63,63000000.000000,17.668685,17.668685,0.000000,17.668685,0.000000,1113.127197
,2897,64,64000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,1026.419189
,2898,62,62000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,994.343566
,2899,62,62000000.000000,33.286647,33.286647,0.000000,33.286647,0.000000,2063.772216
,2900,65,65000000.000000,22.319015,22.319015,0.000000,22.319015,0.000000,1450.735961
,2901,62,62000000.000000,21.768863,21.768863,0.000000,21.768863,0.000000,1349.669555
,2902,62,62000000.000000,9.567614,9.567614,0.000000,9.567614,0.000000,593.192077
,2903,64,64000000.000000,23.480630,23.480630,0.000000,23.480630,0.000000,1502.760375
,2904,59,59000000.000000,183.363998,183.363998,0.000000,183.363998,0.000000,10818.475585
,2905,58,58000000.000000,56.751697,56.751697,0.000000,56.751697,0.000000,3291.598388
,2906,58,58000000.000000,25.771821,25.771821,0.000000,25.771821,0.000000,1494.765625
,2908,59,59000000.000000,11.630599,11.630599,0.000000,11.630599,0.000000,686.205383
,2909,63,63000000.000000,16.049308,16.049308,0.000000,16.049308,0.000000,1011.106445
,2910,63,63000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1250.121582
,2911,62,62000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,994.343566
,2912,63,63000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,1010.381408
,2913,64,64000000.000000,20.764064,20.764064,0.000000,20.764064,0.000000,1328.900146
,2914,60,60000000.000000,23.848375,23.848375,0.000000,23.848375,0.000000,1430.902465
,2915,58,58000000.000000,25.309549,25.309549,0.000000,25.309549,0.000000,1467.953857
,2916,60,60000000.000000,15.553716,15.553716,0.000000,15.553716,0.000000,933.223022
,2917,58,58000000.000000,14.373868,14.373868,0.000000,14.373868,0.000000,833.684387
,2918,58,58000000.000000,46.146091,46.146091,0.000000,46.146091,0.000000,2676.473388
,2919,58,58000000.000000,44.092487,44.092487,0.000000,44.092487,0.000000,2557.364257
,2920,57,57000000.000000,20.238300,20.238300,0.000000,20.238300,0.000000,1153.583129
,2923,58,58000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,976.667785
,2924,58,58000000.000000,19.066278,19.066278,0.000000,19.066278,0.000000,1105.844116
,2925,58,58000000.000000,16.890733,16.890733,0.000000,16.890733,0.000000,979.662536
,2926,58,58000000.000000,16.037799,16.037799,0.000000,16.037799,0.000000,930.192382
,2927,58,58000000.000000,18.452239,18.452239,0.000000,18.452239,0.000000,1070.229980
,2928,59,59000000.000000,21.775451,21.775451,0.000000,21.775451,0.000000,1284.751708
,2929,57,57000000.000000,25.655799,25.655799,0.000000,25.655799,0.000000,1462.380615
,2930,58,58000000.000000,23.720256,23.720256,0.000000,23.720256,0.000000,1375.774902
,2931,59,59000000.000000,9.890672,9.890672,0.000000,9.890672,0.000000,583.549682
,2932,56,56000000.000000,20.726001,20.726001,0.000000,20.726001,0.000000,1160.656127
,2933,59,59000000.000000,36.843467,36.843467,0.000000,36.843467,0.000000,2173.764648
,2934,60,60000000.000000,65.642570,65.642570,0.000000,65.642570,0.000000,3938.554199
,2935,56,56000000.000000,37.453701,37.453701,0.000000,37.453701,0.000000,2097.407226
,2936,59,59000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,993.506896
,2937,57,57000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,959.828674
,2938,58,58000000.000000,19.791406,19.791406,0.000000,19.791406,0.000000,1147.901611
,2939,59,59000000.000000,16.747282,16.747282,0.000000,16.747282,0.000000,988.089660
,2940,57,57000000.000000,17.217061,17.217061,0.000000,17.217061,0.000000,981.372558
,2941,57,57000000.000000,21.576084,21.576084,0.000000,21.576084,0.000000,1229.836791
,2942,58,58000000.000000,19.539924,19.539924,0.000000,19.539924,0.000000,1133.315673
,2943,58,58000000.000000,25.655799,25.655799,0.000000,25.655799,0.000000,1488.036376
,2944,58,58000000.000000,8.953800,8.953800,0.000000,8.953800,0.000000,519.320434
,2945,58,58000000.000000,20.008899,20.008899,0.000000,20.008899,0.000000,1160.516235
,2946,58,58000000.000000,20.942800,20.942800,0.000000,20.942800,0.000000,1214.682373
,2947,58,58000000.000000,30.586242,30.586242,0.000000,30.586242,0.000000,1774.002075
,2948,58,58000000.000000,42.654033,42.654033,0.000000,42.654033,0.000000,2473.933837
,2949,56,56000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,942.989624
,2950,60,60000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,1010.346008
,2951,58,58000000.000000,19.646369,19.646369,0.000000,19.646369,0.000000,1139.489501
,2952,56,56000000.000000,16.137826,16.137826,0.000000,16.137826,0.000000,903.718322
,2953,60,60000000.000000,21.098804,21.098804,0.000000,21.098804,0.000000,1265.928222
,2954,59,59000000.000000,17.904634,17.904634,0.000000,17.904634,0.000000,1056.373413
,2955,57,57000000.000000,23.242031,23.242031,0.000000,23.242031,0.000000,1324.795776
,2956,58,58000000.000000,23.640041,23.640041,0.000000,23.640041,0.000000,1371.122436
,2957,59,59000000.000000,17.198280,17.198280,0.000000,17.198280,0.000000,1014.698547
,2958,58,58000000.000000,20.411443,20.411443,0.000000,20.411443,0.000000,1183.863769
,2959,58,58000000.000000,35.648059,35.648059,0.000000,35.648059,0.000000,2067.587402
,2960,58,58000000.000000,85.507415,85.507415,0.000000,85.507415,0.000000,4959.430175
,2961,60,60000000.000000,61.760845,61.760845,0.000000,61.760845,0.000000,3705.650634
,2962,59,59000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,993.506896
,2963,57,57000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,959.828674
,2964,58,58000000.000000,18.703714,18.703714,0.000000,18.703714,0.000000,1084.815429
,2965,59,59000000.000000,16.227682,16.227682,0.000000,16.227682,0.000000,957.433227
,2966,57,57000000.000000,21.147939,21.147939,0.000000,21.147939,0.000000,1205.432617
,2967,59,59000000.000000,18.035999,18.035999,0.000000,18.035999,0.000000,1064.123901
,2968,57,57000000.000000,13.058915,13.058915,0.000000,13.058915,0.000000,744.358154
,2969,58,58000000.000000,21.438640,21.438640,0.000000,21.438640,0.000000,1243.441162
,2970,59,59000000.000000,11.414986,11.414986,0.000000,11.414986,0.000000,673.484191
,2971,57,57000000.000000,20.008899,20.008899,0.000000,20.008899,0.000000,1140.507324
,2972,63,63000000.000000,21.050107,21.050107,0.000000,21.050107,0.000000,1326.156860
,2973,63,63000000.000000,52.624073,52.624073,0.000000,52.624073,0.000000,3315.316650
,2974,62,62000000.000000,70.701538,70.701538,0.000000,70.701538,0.000000,4383.495117
,2975,59,59000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,993.506896
,2976,58,58000000.000000,16.839099,16.839099,0.000000,16.839099,0.000000,976.667785
,2977,58,58000000.000000,17.739994,17.739994,0.000000,17.739994,0.000000,1028.919677
,2978,59,59000000.000000,21.639299,21.639299,0.000000,21.639299,0.000000,1276.718627
,2979,58,58000000.000000,19.094593,19.094593,0.000000,19.094593,0.000000,1107.486450
,2980,63,63000000.000000,18.035999,18.035999,0.000000,18.035999,0.000000,1136.267944
,2981,64,64000000.000000,12.757225,12.757225,0.000000,12.757225,0.000000,816.462402
,2982,62,62000000.000000,11.108303,11.108303,0.000000,11.108303,0.000000,688.714782
,2983,63,63000000.000000,14.982632,14.982632,0.000000,14.982632,0.000000,943.905883
,2984,63,63000000.000000,20.017374,20.017374,0.000000,20.017374,0.000000,1261.094604
,2985,62,62000000.000000,26.582189,26.582189,0.000000,26.582189,0.000000,1648.095703
,2986,63,63000000.000000,141.134002,141.134002,0.000000,141.134002,0.000000,8891.442382
,2987,62,62000000.000000,389.630737,389.630737,0.000000,389.630737,0.000000,24157.105468
,2988,61,61000000.000000,15.390165,15.390165,0.000000,15.390165,0.000000,938.800109
,2989,63,63000000.000000,15.913161,15.913161,0.000000,15.913161,0.000000,1002.529174
,2990,64,64000000.000000,17.755691,17.755691,0.000000,17.755691,0.000000,1136.364257
,2991,61,61000000.000000,20.812849,20.812849,0.000000,20.812849,0.000000,1269.583740
,2992,63,63000000.000000,21.991506,21.991506,0.000000,21.991506,0.000000,1385.464965
,2993,64,64000000.000000,22.395677,22.395677,0.000000,22.395677,0.000000,1433.323364
,2994,61,61000000.000000,17.156133,17.156133,0.000000,17.156133,0.000000,1046.524169
,2995,63,63000000.000000,10.368599,10.368599,0.000000,10.368599,0.000000,653.221801
,2996,63,63000000.000000,10.368599,10.368599,0.000000,10.368599,0.000000,653.221801
,2997,62,62000000.000000,19.255891,19.255891,0.000000,19.255891,0.000000,1193.865234
,2998,59,59000000.000000,19.918466,19.918466,0.000000,19.918466,0.000000,1175.189575
,2999,59,59000000.000000,32.419578,32.419578,0.000000,32.419578,0.000000,1912.755126
,3000,58,58000000.000000,754.876342,754.876342,0.000000,754.876342,0.000000,43782.828125
,3001,64,64000000.000000,15.099020,15.099020,0.000000,15.099020,0.000000,966.337280
,3002,61,61000000.000000,15.766888,15.766888,0.000000,15.766888,0.000000,961.780212
,3003,63,63000000.000000,20.872831,20.872831,0.000000,20.872831,0.000000,1314.988403
,3004,64,64000000.000000,24.305484,24.305484,0.000000,24.305484,0.000000,1555.551025
,3005,61,61000000.000000,42.985576,42.985576,0.000000,42.985576,0.000000,2622.120117
,3006,58,58000000.000000,18.035999,18.035999,0.000000,18.035999,0.000000,1046.088012
,3007,59,59000000.000000,15.047013,15.047013,0.000000,15.047013,0.000000,887.773803
,3008,58,58000000.000000,10.368599,10.368599,0.000000,10.368599,0.000000,601.378784
,3009,59,59000000.000000,17.126348,17.126348,0.000000,17.126348,0.000000,1010.454589
,3010,57,57000000.000000,18.885614,18.885614,0.000000,18.885614,0.000000,1076.479980
,3011,58,58000000.000000,21.371839,21.371839,0.000000,21.371839,0.000000,1239.566650
,3012,58,58000000.000000,334.158660,334.158660,0.000000,334.158660,0.000000,19381.203125
,3013,57,57000000.000000,950.892028,950.892028,0.000000,950.892028,0.000000,54200.843750
,3014,58,58000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,874.141174
,3015,59,59000000.000000,17.093349,17.093349,0.000000,17.093349,0.000000,1008.507629
,3016,58,58000000.000000,22.079742,22.079742,0.000000,22.079742,0.000000,1280.625000
,3017,57,57000000.000000,42.066379,42.066379,0.000000,42.066379,0.000000,2397.783691
,3018,59,59000000.000000,42.111637,42.111637,0.000000,42.111637,0.000000,2484.586669
,3019,58,58000000.000000,18.035999,18.035999,0.000000,18.035999,0.000000,1046.088012
,3020,57,57000000.000000,14.283522,14.283522,0.000000,14.283522,0.000000,814.160766
,3021,58,58000000.000000,10.463169,10.463169,0.000000,10.463169,0.000000,606.863830
,3022,59,59000000.000000,18.674999,18.674999,0.000000,18.674999,0.000000,1101.824951
,3023,57,57000000.000000,18.721803,18.721803,0.000000,18.721803,0.000000,1067.142822
,3024,58,58000000.000000,24.366615,24.366615,0.000000,24.366615,0.000000,1413.263671
,3025,59,59000000.000000,654.117980,654.117980,0.000000,654.117980,0.000000,38592.960937
,3026,57,57000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,859.069763
,3027,59,59000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,889.212585
,3028,58,58000000.000000,20.761020,20.761020,0.000000,20.761020,0.000000,1204.139160
,3029,57,57000000.000000,36.182399,36.182399,0.000000,36.182399,0.000000,2062.396728
,3030,59,59000000.000000,40.831928,40.831928,0.000000,40.831928,0.000000,2409.083740
,3031,58,58000000.000000,32.030704,32.030704,0.000000,32.030704,0.000000,1857.780883
,3032,57,57000000.000000,22.551826,22.551826,0.000000,22.551826,0.000000,1285.454101
,3033,59,59000000.000000,30.904809,30.904809,0.000000,30.904809,0.000000,1823.383789
,3034,58,58000000.000000,16.468626,16.468626,0.000000,16.468626,0.000000,955.180297
,3035,57,57000000.000000,18.674999,18.674999,0.000000,18.674999,0.000000,1064.474975
,3036,59,59000000.000000,19.463287,19.463287,0.000000,19.463287,0.000000,1148.333984
,3037,59,59000000.000000,244.732482,244.732482,0.000000,244.732482,0.000000,14439.216796
,3038,58,58000000.000000,892.985839,892.985839,0.000000,892.985839,0.000000,51793.179687
,3039,57,57000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,859.069763
,3040,58,58000000.000000,17.539571,17.539571,0.000000,17.539571,0.000000,1017.295166
,3041,59,59000000.000000,23.547515,23.547515,0.000000,23.547515,0.000000,1389.303466
,3042,57,57000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1239.430786
,3043,58,58000000.000000,43.401401,43.401401,0.000000,43.401401,0.000000,2517.281250
,3044,59,59000000.000000,30.331020,30.331020,0.000000,30.331020,0.000000,1789.530151
,3045,57,57000000.000000,40.480625,40.480625,0.000000,40.480625,0.000000,2307.395751
,3046,58,58000000.000000,17.206420,17.206420,0.000000,17.206420,0.000000,997.972412
,3047,58,58000000.000000,18.579069,18.579069,0.000000,18.579069,0.000000,1077.586059
,3048,58,58000000.000000,23.793407,23.793407,0.000000,23.793407,0.000000,1380.017578
,3049,58,58000000.000000,29.233638,29.233638,0.000000,29.233638,0.000000,1695.551025
,3050,61,61000000.000000,594.393981,594.393981,0.000000,594.393981,0.000000,36258.031250
,3051,57,57000000.000000,15.214900,15.214900,0.000000,15.214900,0.000000,867.249328
,3052,58,58000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,874.141174
,3053,59,59000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1170.748779
,3054,57,57000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1239.430786
,3055,58,58000000.000000,24.731573,24.731573,0.000000,24.731573,0.000000,1434.431274
,3056,59,59000000.000000,42.768539,42.768539,0.000000,42.768539,0.000000,2523.343750
,3057,58,58000000.000000,41.436199,41.436199,0.000000,41.436199,0.000000,2403.299560
,3058,57,57000000.000000,41.436199,41.436199,0.000000,41.436199,0.000000,2361.863281
,3059,61,61000000.000000,13.202311,13.202311,0.000000,13.202311,0.000000,805.341003
,3060,63,63000000.000000,33.385330,33.385330,0.000000,33.385330,0.000000,2103.275878
,3061,62,62000000.000000,16.605899,16.605899,0.000000,16.605899,0.000000,1029.565795
,3062,63,63000000.000000,196.498413,196.498413,0.000000,196.498413,0.000000,12379.400390
,3063,63,63000000.000000,835.110717,835.110717,0.000000,835.110717,0.000000,52611.976562
,3064,59,59000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,889.212585
,3065,58,58000000.000000,18.609113,18.609113,0.000000,18.609113,0.000000,1079.328613
,3066,62,62000000.000000,20.640478,20.640478,0.000000,20.640478,0.000000,1279.709594
,3067,64,64000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1391.641601
,3068,63,63000000.000000,38.588733,38.588733,0.000000,38.588733,0.000000,2431.090332
,3069,62,62000000.000000,42.070137,42.070137,0.000000,42.070137,0.000000,2608.348388
,3070,64,64000000.000000,41.436199,41.436199,0.000000,41.436199,0.000000,2651.916748
,3071,63,63000000.000000,23.002405,23.002405,0.000000,23.002405,0.000000,1449.151489
,3072,62,62000000.000000,18.822498,18.822498,0.000000,18.822498,0.000000,1166.994873
,3073,64,64000000.000000,31.584600,31.584600,0.000000,31.584600,0.000000,2021.414428
,3074,63,63000000.000000,36.175342,36.175342,0.000000,36.175342,0.000000,2279.046630
,3075,58,58000000.000000,591.969970,591.969970,0.000000,591.969970,0.000000,34334.257812
,3076,63,63000000.000000,17.018899,17.018899,0.000000,17.018899,0.000000,1072.190673
,3077,62,62000000.000000,15.225328,15.225328,0.000000,15.225328,0.000000,943.970336
,3078,64,64000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1269.964843
,3079,63,63000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1369.897216
,3080,61,61000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1326.408447
,3081,63,63000000.000000,32.057258,32.057258,0.000000,32.057258,0.000000,2019.607299
,3082,63,63000000.000000,41.436199,41.436199,0.000000,41.436199,0.000000,2610.480468
,3083,62,62000000.000000,40.522487,40.522487,0.000000,40.522487,0.000000,2512.394287
,3084,62,62000000.000000,13.111100,13.111100,0.000000,13.111100,0.000000,812.888183
,3085,58,58000000.000000,39.039215,39.039215,0.000000,39.039215,0.000000,2264.274414
,3086,58,58000000.000000,18.903951,18.903951,0.000000,18.903951,0.000000,1096.429199
,3087,58,58000000.000000,421.681701,421.681701,0.000000,421.681701,0.000000,24457.539062
,3088,58,58000000.000000,591.969970,591.969970,0.000000,591.969970,0.000000,34334.257812
,3089,64,64000000.000000,15.071399,15.071399,0.000000,15.071399,0.000000,964.569580
,3090,62,62000000.000000,19.843200,19.843200,0.000000,19.843200,0.000000,1230.278442
,3091,57,57000000.000000,46.756225,46.756225,0.000000,46.756225,0.000000,2665.104980
,3092,59,59000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1282.919555
,3093,58,58000000.000000,21.744400,21.744400,0.000000,21.744400,0.000000,1261.175170
,3094,58,58000000.000000,40.236377,40.236377,0.000000,40.236377,0.000000,2333.709960
,3095,58,58000000.000000,41.436199,41.436199,0.000000,41.436199,0.000000,2403.299560
,3096,58,58000000.000000,13.111100,13.111100,0.000000,13.111100,0.000000,760.443786
,3097,58,58000000.000000,19.067548,19.067548,0.000000,19.067548,0.000000,1105.917846
,3098,56,56000000.000000,33.512809,33.512809,0.000000,33.512809,0.000000,1876.717285
,3099,59,59000000.000000,41.004199,41.004199,0.000000,41.004199,0.000000,2419.247802
,3100,59,59000000.000000,591.969970,591.969970,0.000000,591.969970,0.000000,34926.226562
